0.000000000000000000e+00,3.784117500038597370e-03,6.487136045989672084e-02,8.560053133227882860e-01,1.782144806950351157e+00,1.991549007466373755e+00,1.807155566410395764e+00,1.541861849689150965e+00,1.199653703082394607e+00,7.848581170864714629e-01,2.269616131640450618e-03,-4.409421750109441263e-01,-8.561004662613997951e-01,-1.248713189757166830e+00,-1.709482057893131568e+00,-1.991393657012008767e+00,-1.979668129017941425e+00,-1.226035664399480751e+00,-1.427842759054307464e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.599896349274821716e-03,5.041701948744270467e-02,7.099903275415511139e-01,1.584580855039532388e+00,1.994701769779659628e+00,2.075432331276211517e+00,2.082565200845300168e+00,2.066525282530479402e+00,2.040391017014135500e+00,2.009738944025529772e+00,2.012892264769176709e+00,2.029204662895189859e+00,2.052121192776148462e+00,2.079758998876041876e+00,1.995278032955810854e+00,1.745379588448906283e+00,7.858891465426482981e-01,4.682129020824010723e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.004436970895038250e+00,1.044832218938089863e+00,1.227171906445411187e+00,1.118064783178516430e+00,1.000713779881685861e+00,1.009122107403022328e+00,1.014368021124348207e+00,1.004510517547189785e+00,9.900000000073320150e-01,9.999574340230313885e-01,1.033376720724435316e+00,1.061937587309078168e+00,1.039807784699673832e+00,1.000608610429195799e+00,1.001906275844585359e+00,1.013344533246543611e+00,1.178290958892828755e+00,1.120959977426719600e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.399252209132821889e-01,1.065242102538291658e+00,2.976726515178268251e+00,2.023200053521044595e+00,-4.966411671225694491e-01,-2.215918840647517207e+00,-3.061911954096849797e+00,-3.753218152973136768e+00,-4.283220485222054563e+00,-4.537908974639272230e+00,-4.282585739247876333e+00,-4.055294575226206177e+00,-3.727428062061356684e+00,-2.561487466278303593e+00,-7.606428313817632514e-01,8.921659796302012779e-01,3.048218510479363541e+00,1.648218688009446264e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.016674935844665839e-01,8.501882018920596806e-01,2.555627673389671450e+00,2.347547571389245746e+00,1.092976600648733143e+00,2.407093209912209986e-01,-6.938320550287802035e-02,-2.283759406802881031e-01,-2.593997709824176212e-01,-5.272740179819468409e-02,1.127523404714541044e-01,2.002566288810481154e-01,2.539286739779456070e-01,1.894418601766290067e-02,-1.202968667889898313e+00,-2.360968053917001264e+00,-2.782676734572138599e+00,-6.679299906171873857e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.237870687277089488e-01,5.816120342272101951e-01,1.225867133353260030e-01,-6.312674328268652602e-01,-1.485548646447885091e-01,1.379968971491951635e-01,-3.462455775908424016e-02,-1.470495065543868662e-01,-1.019150860199076192e-01,2.374146348952450580e-01,4.237090594669474797e-01,3.086486656755749181e-02,-3.821913966413896802e-01,-1.001846199858329456e-01,2.900201747628017301e-02,2.375803322673055717e-01,2.508341243675067389e-01,-5.797588709615517644e-01,0.000000000000000000e+00
1.000000000000000000e+00,9.886989626947711995e-01,9.265727082088939248e-01,9.855845054386146442e-01,9.345792735659352868e-01,9.066245327233549700e-01,9.018280629008889049e-01,9.026281805437632588e-01,8.967996981660094624e-01,8.760512770762740598e-01,8.295959773709065121e-01,8.417576180008242703e-01,8.905281486591554163e-01,9.343845952052861614e-01,9.218335966339252785e-01,7.680637232020377514e-01,8.561041145978552924e-01,9.164883969285320120e-01,8.582370642769326929e-01,1.000000000000000000e+00
0.000000000000000000e+00,-8.980517134350332609e-02,-2.252483397320666492e-01,-9.218371629444918613e-02,1.356070633081695731e-01,1.866009229657594470e-01,1.786410679409876912e-01,1.526596723249090681e-01,1.156075267480814045e-01,6.512659862964402524e-02,-5.623771206807667150e-02,-1.025122518685516182e-01,-1.007686418445114390e-01,-8.474575490715511444e-03,2.409860549430791476e-01,4.999635151642022324e-01,3.790626294917122108e-01,-1.025436979486306494e-01,-1.522568507863235054e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.200349369878648265e-01,3.008837942601571003e-01,1.234066191660431328e-01,-3.198324490343718574e-01,-3.781548356391357668e-01,-3.837312612539369727e-01,-3.528488061784962326e-01,-2.900798356823251489e-01,-1.990604433133053019e-01,-2.289092050254454280e-02,7.540316229053985186e-02,1.713180857120826239e-01,2.487191013624713565e-01,2.999344707375783403e-01,3.002491721646395884e-01,2.686656859802100117e-01,1.241537450114873070e-01,-4.591880777097940292e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.003129386871745099e-03,1.396940234923993961e-02,6.997250485349809646e-02,7.667796519586744797e-02,1.452489226201162005e-02,-8.685524132599319047e-02,-1.935332325785856233e-01,-3.134308377602006979e-01,-4.343588677486312499e-01,-5.550530063245353585e-01,-5.246424628935437706e-01,-4.092131605587205345e-01,-2.549361065654498493e-01,4.677450911876674527e-02,2.645090456300625559e-01,2.263095602669812634e-01,-3.662235053980183452e-01,-1.714447496400144932e-01,0.000000000000000000e+00
