0.000000000000000000e+00,3.467295868119713020e-02,2.424948954125012435e-01,6.948798313504309654e-01,1.549233723490107462e+00,1.996781122504901251e+00,2.065290624842991196e+00,2.040214124022699860e+00,1.494711307370010012e+00,6.114693533274762061e-01,1.152298018194386486e-04,-4.283573772192994511e-01,-8.402290882833174379e-01,-1.229001927210717326e+00,-1.738939386591012770e+00,-1.995353748442328268e+00,-2.166392570152591901e+00,-1.077307459480473462e+00,-7.932638932788371733e-02,0.000000000000000000e+00
0.000000000000000000e+00,4.147485112958815279e-02,2.716060310095689267e-01,7.481452417475931149e-01,1.607943816833181661e+00,1.994480703349466921e+00,2.039305382715967063e+00,2.020225922873022384e+00,1.870488941725950038e+00,1.952453041297519398e+00,2.007126786453334866e+00,1.962543144235717740e+00,1.887669168681694210e+00,1.821655954391985688e+00,1.855475914887636968e+00,1.991191833815010970e+00,2.089835321295103743e+00,9.910889651505772058e-01,8.618087652321371195e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.080956996773729584e+00,1.232182880856023566e+00,1.360700996598946499e+00,1.246679994893544308e+00,1.007692606330084839e+00,9.900000000005186873e-01,1.000502048144243927e+00,9.900000000062584293e-01,9.918434051929915229e-01,1.007013960146507126e+00,1.008689321428908325e+00,9.900000000010379386e-01,1.006633059762879867e+00,1.042704455078105275e+00,9.990897500814200916e-01,1.051894446711088893e+00,1.499367840324723256e+00,1.169792972068315340e+00,1.000000000000000000e+00
0.000000000000000000e+00,6.762094545794035128e-01,1.973348323779241742e+00,2.592135039052187118e+00,2.074271385850945393e+00,1.007066174308325124e+00,2.724154571150227966e-01,-7.872646706776258441e-01,-3.112908068909787218e+00,-3.854473269067547392e+00,-4.264283637764728851e+00,-4.257029150018427188e+00,-3.902940733063353207e+00,-3.166052899902011220e+00,-1.884166245572534315e+00,-1.387400809996051976e+00,2.094490652242342321e-01,3.252678068448626725e+00,1.120549686215252638e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.844363730085870401e-01,2.126004662638567577e+00,2.692093943386480781e+00,1.976574597115900556e+00,7.163444830820822062e-01,1.393897334357552253e-01,-4.854331853462001689e-01,-1.983661191543495406e-01,6.232740803827692133e-01,-1.138099681814974673e-01,-6.629656438961850640e-01,-7.748985660867928615e-01,-3.528089332047672499e-01,6.017296873613302566e-01,1.001919810709495984e+00,-6.644438842580306925e-01,-2.922033144065530941e+00,-1.122516603611039443e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.019008790292897260e-01,9.432507153173297354e-01,2.829325281232701883e-01,-8.057626308423682104e-01,-4.362994713194501273e-01,4.675628909061657623e-02,8.318190960688909286e-02,-6.990130118269100024e-02,8.480728453905861386e-02,9.538781393483919402e-02,-1.412614031812520210e-01,-5.896862649070833129e-02,2.972318715835982061e-01,-9.727134134916592956e-02,-3.673763019137021857e-01,9.584037894138388580e-01,1.761750909957378042e-01,-1.261172138580068491e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.464236503931304778e-01,9.311580267876172767e-01,9.924723130331933874e-01,9.791316832017955551e-01,9.987499214504798051e-01,9.628134690221427094e-01,9.097501036246100625e-01,9.088405130261172360e-01,8.753497618822974058e-01,7.407918840035502273e-01,8.354866385567318865e-01,9.396111243441044314e-01,9.654042352560007201e-01,9.756979471002572568e-01,9.987499208226430225e-01,8.838266569774514414e-01,9.420973201364780669e-01,9.155779593364983260e-01,1.000000000000000000e+00
0.000000000000000000e+00,-2.389271640936634633e-01,-2.569609719967336781e-01,-8.010715036388915689e-02,1.382316819293474275e-01,3.997882812061467894e-02,1.841810818851152554e-01,2.499663694314958606e-01,5.023548073842347417e-02,4.298603417488909284e-01,6.716535325006675050e-01,5.453172603729264933e-01,3.042985635178420689e-01,6.728257443634286239e-02,-6.984649312749044436e-02,3.323331512470825699e-02,3.800070954700922043e-01,-1.857706205460920856e-01,-2.937715747775280217e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.172431344608327930e-01,2.586729511648008795e-01,9.138145646560473512e-02,-1.408712408359624746e-01,-2.995722873672623798e-02,-1.947562148563660722e-01,-3.188610983675608246e-01,-2.444860643254568866e-01,-5.090842812510325277e-02,5.520888711669631049e-03,5.640015784748137612e-02,1.501814597293462950e-01,2.513550969403429702e-01,2.055702115607887515e-01,3.715830636092814360e-02,2.612224632543924674e-01,-6.422288869298707625e-02,-2.645997409569073033e-01,0.000000000000000000e+00
0.000000000000000000e+00,-1.226688360459875790e-03,-2.022957037942076271e-03,1.519808334445111112e-02,4.846073221422304844e-02,1.688831305425023610e-03,-3.372787749024486886e-02,-9.054923001373774150e-02,-3.342332758838532092e-01,-2.153861947989307857e-01,-8.856447463777372339e-03,3.755242372095294462e-02,4.448424893542167469e-02,1.698037011096010032e-02,-2.959512698042840451e-02,-3.660968584080743528e-03,7.879005330468105694e-02,2.716934605424176086e-01,7.349992731616931951e-02,0.000000000000000000e+00
0.000000000000000000e+00,-2.251079434252721612e+00,1.203432177953021931e+00,2.165379690026620896e+00,-6.062837232706428381e-01,1.840787938401417634e+00,3.018606267075401917e+00,-6.547644759960418170e-01,-6.318915580349555583e-01,4.999999999977988274e+00,-1.637426831962303098e-01,-4.987999874383209686e+00,-4.947765164519987380e+00,-2.927183301569807661e+00,4.726621394064878245e-02,3.273758411408416613e+00,1.161176137452195611e+00,-3.568999866376273644e+00,2.170224386498370794e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.240856470169446890e+00,-9.140182982539295509e-01,-2.353553558785491440e+00,7.272656272445887637e-01,-1.994798618523978995e+00,-3.739812664076470838e+00,-1.976255792715932991e+00,1.621975889727295339e+00,2.969253153197866091e+00,1.747507807887699105e+00,1.466779727012930135e+00,1.919776376083625280e+00,1.262432361482167753e+00,-2.211658417876796179e+00,-5.374757738848501276e-02,2.355769791738302033e+00,-1.716568269694482396e+00,2.204270621719494283e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.827433066916618998e-02,1.436383495146182909e-01,2.456304438223213538e-01,9.009447533357484161e-02,-7.026865525995038553e-01,-6.609077232316913353e-01,-1.129514853122532969e+00,-7.145739592060058598e-01,1.376668634442329342e+00,7.336748592329049856e-01,-7.525769755469546851e-01,-1.637248663736019516e+00,-1.564575560817511146e+00,-9.460791865976148074e-04,2.020929858925573086e-01,1.272153719127395721e+00,-5.921313143896353992e-01,-1.384002692244267863e+00,0.000000000000000000e+00
0.000000000000000000e+00,-2.088156449236988621e-02,4.563883675419155850e-04,4.311808262113370205e-02,1.175477300659282243e-01,-3.087733300318750915e-02,-1.666690916452546745e-01,-3.236690899687699741e-01,-7.307859159575307295e-01,-1.076306472923307833e+00,-1.041206217224882824e+00,-8.842062151916240120e-01,-7.272062133856116439e-01,-5.551770823797941290e-01,-2.320606460971572915e-01,1.644059502645900395e-02,9.603155550504682836e-02,1.129330761823368334e-01,-5.946228324511481506e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.183285664885339095e-01,1.859631306146583007e-01,-1.964750403997550521e-02,-4.446707096240212209e-01,-5.270602280696081721e-01,-3.876447834731799880e-01,-2.306447825154140652e-01,1.764720416915861456e-01,5.713203518871932118e-01,8.063475231114449748e-01,9.602880187192921468e-01,9.316656838314174571e-01,7.596365528071520323e-01,4.365201165332703304e-01,1.834981756297846545e-01,6.625412804982744319e-02,3.757089143967684564e-02,-8.560499750017314113e-02,0.000000000000000000e+00
0.000000000000000000e+00,3.613336289671754010e-03,-3.847595091335165307e-02,-7.219534324398280134e-02,-3.650487008888703144e-03,1.471866860959427648e-01,1.617185015996689401e-01,2.266143304711074613e-01,6.028833158197484110e-01,9.977316271445669793e-01,1.070924910334879243e+00,9.681368641757739368e-01,8.111368626260425652e-01,6.391077313659301318e-01,3.159912952460088853e-01,6.296935415143556369e-02,-1.643711720147322808e-02,-5.162926018280566964e-02,7.551453187441614645e-02,0.000000000000000000e+00
0.000000000000000000e+00,-2.162153726899856132e-01,-1.860901732318711588e-01,3.716603297331255717e-02,4.905651019368790777e-01,5.353300477107296729e-01,3.783300479513109771e-01,2.213300475158024583e-01,-1.857867770907883909e-01,-5.806350876183885568e-01,-7.461597922231018032e-01,-8.357073762110683868e-01,-8.377399250076509318e-01,-7.081112737538362012e-01,-5.678877228751328943e-01,-4.602795549609068892e-01,-1.375562058719084213e-01,2.136359852717570895e-01,-2.076701043592343865e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.812985500330306365e-01,3.347095018637498143e-01,5.252819165728670470e-01,8.701248374305983191e-01,1.158457017848982140e+00,1.258457018002254291e+00,1.358457017734291838e+00,1.617767097467676329e+00,1.869262836983644593e+00,2.018961670494600735e+00,2.118961670197225367e+00,2.218961669933293024e+00,2.328534366246016951e+00,2.534341012618929856e+00,2.695501485580925838e+00,2.901057757791622116e+00,3.350686737466693543e+00,3.738629454742207869e+00,3.984988930816650399e+00
0.000000000000000000e+00,4.577973380687126337e+00,8.275104902189539757e+00,1.051099210835866415e+01,1.437999655557559464e+01,2.013579523360872514e+01,2.287185790188537737e+01,2.537346070920448682e+01,3.080355256362717498e+01,3.577212009696211226e+01,3.941260908641072547e+01,4.161606027321670354e+01,4.366392062796370510e+01,4.653389055603877011e+01,5.028322167506924245e+01,5.271956076320319085e+01,5.912851388170473399e+01,6.743012596758586596e+01,7.303456213030594313e+01,7.931370061515835346e+01
2.500000003621991596e-01,1.774964315841019058e+01,1.155498886973745698e+01,3.891579832283426299e+00,4.252847794090854450e+00,1.656307830913443269e+01,9.295583882353987804e+00,6.121650077168339976e+00,1.133946323776162046e+01,1.561671412712333051e+01,2.500000001229167879e-01,2.500000003165396834e-01,1.161537675216973398e+01,1.414236089911013927e+01,7.186369719930837618e+00,3.166292708653088539e+00,1.792567364893218240e+01,2.082736665698387668e+00,1.403488698788323497e+01,1.116708599111228395e+01
8.927967143685634710e+00,1.491458638602998477e+01,8.831449568836816866e+00,3.286555823119677200e+00,7.663779085456070561e+00,1.568573958083872810e+01,1.474502374084606870e+01,9.623406132272108948e+00,1.265911606400315748e+01,6.335612471172026972e+00,2.500000000869810890e-01,5.374707072517541206e+00,1.636210513060130012e+01,1.353076889393203075e+01,7.032269955353363855e+00,1.735139778079031103e+01,1.480775964605275341e+01,1.905757231139951102e+00,1.691956075452006303e+01,5.320755995853918563e+00
1.988222182370208202e+01,9.070401576650837683e+00,7.143449847553193344e+00,3.490085707849214458e+00,9.109183107732075513e+00,4.226678669398065580e+00,1.705370401878275999e+01,1.520498268956180610e+01,8.274937964679992319e+00,9.801783232765266973e+00,2.414846924896523461e+01,6.464133099379466785e+00,1.152202162572383770e+01,7.593235999494004851e+00,3.483883639876939498e+00,7.129976562931211959e+00,2.045982592302451408e+01,2.500000002179767478e-01,1.426436845018878152e+01,1.172911272286275874e+01
1.036101774378848006e+01,1.412473262966913801e+01,9.666306839854804878e+00,3.566317078896922510e+00,7.075925261940394506e+00,1.533945425147598840e+01,1.439148384822456350e+01,1.344887066806756337e+01,6.702477236463394661e+00,4.384128245236009747e+00,2.172396406990643669e+01,6.652431530382500569e+00,1.558534190949250053e+01,1.285945543650164069e+01,9.748983153137871227e+00,9.931090917139826502e-01,2.358223118074194957e+01,3.873548876282768560e-01,1.035671001183140660e+01,1.686749524227040808e+01
-6.567820016770287150e-01,3.166393604991608601e-01,-6.722910668679515922e-02,4.123819105833558818e-01,6.437910056457618602e-02,-1.220726692775562894e+00,-1.569999999752912823e+00,-1.569999999930400625e+00,-1.569999999967257365e+00,-1.143864895871101295e+00,1.569999999960149051e+00,1.569999999947267577e+00,1.569999999954668768e+00,1.569999999937843116e+00,1.569999999942869762e+00,1.495679911264809370e+00,-1.400979778269015874e-01,1.786193119550354425e-01,-1.164804612044776588e+00,1.569999999925947520e+00
1.569999999800745005e+00,9.127221569780846755e-01,-1.517288896931354492e+00,-7.941298203581259596e-01,-1.569999999782298206e+00,1.280640750984725962e+00,1.569999999426014758e+00,1.569999999742034857e+00,1.569999999912396138e+00,1.569999999946717795e+00,1.569999999892110143e+00,1.503961222843833490e+00,-1.569999999933953339e+00,-1.569999999954968972e+00,-1.569999999961566362e+00,-1.569999999692789805e+00,-9.433593854628874453e-02,-4.042429861212260001e-02,-6.379563197635838012e-01,1.278675081355614029e+00
